id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.description.sponsorship[],dc.description[],dc.identifier.uri,dc.publisher[],dc.publisher[en_US],dc.source[],dc.subject[],dc.subject[en_US],dc.title.alternative[],dc.title[],dc.title[en_US],dc.type[]
"146436e2-2c5c-47cb-adb5-c8d8db795aba","108/39",,"2021-05-20T05:20:04Z","2016-12-08T10:41:17Z","2021-05-20T05:20:04Z","2016-12-08T10:41:17Z","2009","Made available in DSpace on 2016-12-08T10:41:17Z (GMT). No. of bitstreams: 1
slide36.jpg: 87026 bytes, checksum: e2c117f23fbc586be5484427e544e429 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:04Z (GMT). No. of bitstreams: 1
slide36.jpg: 87026 bytes, checksum: e2c117f23fbc586be5484427e544e429 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84208",,,,"ARDE||Visits",,,"Visit of General Shankar Rai Chaudhari",,
"168dbeae-a6f9-4fa8-923a-b5345df0f250","108/39",,"2021-05-20T05:28:37Z","2016-12-08T10:41:00Z","2021-05-20T05:28:37Z","2016-12-08T10:41:00Z",,"Made available in DSpace on 2016-12-08T10:41:00Z (GMT). No. of bitstreams: 2
license.txt: 1832 bytes, checksum: b2ecd236e3f9c1467805b3392097427a (MD5)
image0013.JPG: 2873838 bytes, checksum: 739349434227f325efc22bdcb225a64b (MD5)||Made available in DSpace on 2021-05-20T05:28:37Z (GMT). No. of bitstreams: 2
image0013.JPG: 2873838 bytes, checksum: 739349434227f325efc22bdcb225a64b (MD5)
license.txt: 1832 bytes, checksum: b2ecd236e3f9c1467805b3392097427a (MD5)",,,"http://localhost:8080/xmlui/handle/108/84055",,,,,,,"TIRC",,
"16b878c5-e824-410f-86eb-8eaf7bb65e88","108/39",,"2021-05-20T05:19:00Z","2016-12-08T10:41:11Z","2021-05-20T05:19:00Z","2016-12-08T10:41:11Z","2009","Made available in DSpace on 2016-12-08T10:41:11Z (GMT). No. of bitstreams: 1
fig 43 - sam lwt.jpg: 1224979 bytes, checksum: 99cf49e04845974f838c321718a749af (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:19:00Z (GMT). No. of bitstreams: 1
fig 43 - sam lwt.jpg: 1224979 bytes, checksum: 99cf49e04845974f838c321718a749af (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84147",,,,"ARDE||Products||Warhead",,,"SAM LWT",,
"172a5cf7-62a6-401d-b274-233fab52ae03","108/39",,"2021-05-20T05:20:51Z","2016-12-08T10:41:21Z","2021-05-20T05:20:51Z","2016-12-08T10:41:21Z","2009","Made available in DSpace on 2016-12-08T10:41:21Z (GMT). No. of bitstreams: 1
afcu-console.jpg: 755803 bytes, checksum: f8ea6159e967856341b80347f3b55ca9 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:51Z (GMT). No. of bitstreams: 1
afcu-console.jpg: 755803 bytes, checksum: f8ea6159e967856341b80347f3b55ca9 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84259",,,,"ARDE||Products||Abhay ICV||AFCU",,,"Automatic Fire Control Unit console - ICV Abhay",,
"177dbbe7-af66-4db0-8f6e-8d588abe0457","108/39",,"2021-05-20T05:25:43Z","2016-12-08T10:41:44Z","2021-05-20T05:25:43Z","2016-12-08T10:41:44Z",,"Made available in DSpace on 2016-12-08T10:41:44Z (GMT). No. of bitstreams: 1
rhe warhead.tif: 18644144 bytes, checksum: 6329c46bbbdac8b8ea6bd6e41254c7a9 (MD5)||Made available in DSpace on 2021-05-20T05:25:43Z (GMT). No. of bitstreams: 1
rhe warhead.tif: 18644144 bytes, checksum: 6329c46bbbdac8b8ea6bd6e41254c7a9 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84497",,,,"ARDE||Products||Warhead",,,"RHE Warhead",,
"17a89a43-6fb9-4bdd-bc14-4fcf3043b1d3","108/39","ARDE","2021-05-20T05:27:26Z","2018-04-06T05:24:29Z","2021-05-20T05:27:26Z","2018-04-06T05:24:29Z","2018","Made available in DSpace on 2018-04-06T05:24:29Z (GMT). No. of bitstreams: 1
fsapds 125mm.tif: 15004444 bytes, checksum: de3f1b2927f13e695e2b6d6ae618f76c (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:27:26Z (GMT). No. of bitstreams: 1
fsapds 125mm.tif: 15004444 bytes, checksum: de3f1b2927f13e695e2b6d6ae618f76c (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153183",,,,,,,"FSAPDS 125mm",,
"180ea649-72bf-4225-bc07-382e37d44f63","108/39","ARDE","2021-05-20T05:26:41Z","2018-04-06T05:24:25Z","2021-05-20T05:26:41Z","2018-04-06T05:24:25Z","2018","Made available in DSpace on 2018-04-06T05:24:25Z (GMT). No. of bitstreams: 1
insas cqb ammunition.jpg: 11597 bytes, checksum: dde6bc032ed0042a7103e8c9e84f593a (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:26:41Z (GMT). No. of bitstreams: 1
insas cqb ammunition.jpg: 11597 bytes, checksum: dde6bc032ed0042a7103e8c9e84f593a (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153154",,,,,,,"INSAS CQB Ammunition",,
"180fdb1f-68d8-43be-b5b2-9355797a7679","108/39",,"2021-05-20T05:21:53Z","2016-12-08T10:41:27Z","2021-05-20T05:21:53Z","2016-12-08T10:41:27Z","2009","Made available in DSpace on 2016-12-08T10:41:27Z (GMT). No. of bitstreams: 1
33.jpg: 1475473 bytes, checksum: 1174e63a3f7b5e8dd656e50de5f8826d (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:53Z (GMT). No. of bitstreams: 1
33.jpg: 1475473 bytes, checksum: 1174e63a3f7b5e8dd656e50de5f8826d (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84324",,,,"ARDE||Technical Events",,,"Ms Mahajan and Adrushy Mk-II Team",,
"1826fbbf-51e1-488d-a3e6-5a5926530850","108/39",,"2021-05-20T05:24:41Z","2016-12-08T10:41:39Z","2021-05-20T05:24:41Z","2016-12-08T10:41:39Z","2014","Made available in DSpace on 2016-12-08T10:41:39Z (GMT). No. of bitstreams: 4
ard_0047.jpg: 25709 bytes, checksum: 1018ebac41df40647f1b674a1501301e (MD5)
ard_0046.jpg: 20656 bytes, checksum: 3f331d244d53995ed0441cc82fb8e3f4 (MD5)
ard_0040.jpg: 23907 bytes, checksum: 801774d7366a89b5f5691fd6c409674a (MD5)
ard_0038.jpg: 25809 bytes, checksum: ad0632c5f299ad59768e5e93c0df5628 (MD5)
  Previous issue date: 2014||Made available in DSpace on 2021-05-20T05:24:41Z (GMT). No. of bitstreams: 4
ard_0047.jpg: 25709 bytes, checksum: 1018ebac41df40647f1b674a1501301e (MD5)
ard_0046.jpg: 20656 bytes, checksum: 3f331d244d53995ed0441cc82fb8e3f4 (MD5)
ard_0040.jpg: 23907 bytes, checksum: 801774d7366a89b5f5691fd6c409674a (MD5)
ard_0038.jpg: 25809 bytes, checksum: ad0632c5f299ad59768e5e93c0df5628 (MD5)
  Previous issue date: 2014",,,"http://localhost:8080/xmlui/handle/108/84462",,,,"VIP Visits||16 May 2014",,,"ADMC MEETING",,
"182d9838-3d94-4a63-9274-e48f82dec345","108/39",,"2021-05-20T05:21:28Z","2016-12-08T10:41:25Z","2021-05-20T05:21:28Z","2016-12-08T10:41:25Z","2009","Made available in DSpace on 2016-12-08T10:41:25Z (GMT). No. of bitstreams: 1
3.jpg: 83888 bytes, checksum: 9394516c627520ee1fd8810d4c43f8c6 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:28Z (GMT). No. of bitstreams: 1
3.jpg: 83888 bytes, checksum: 9394516c627520ee1fd8810d4c43f8c6 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84302",,,,"ARDE||Products",,,"Mortar bomb with parachute",,
"184f6f52-4d77-4ea0-ab50-8442298fe385","108/39","ARDE","2021-05-20T05:27:36Z","2018-04-06T05:24:30Z","2021-05-20T05:27:36Z","2018-04-06T05:24:30Z","2018","Made available in DSpace on 2018-04-06T05:24:30Z (GMT). No. of bitstreams: 1
upgunned tank t55.png: 360629 bytes, checksum: e43550c655052053326096d17f0d9bba (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:27:36Z (GMT). No. of bitstreams: 1
upgunned tank t55.png: 360629 bytes, checksum: e43550c655052053326096d17f0d9bba (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153186",,,,,,,"UPGUNNED TANK T55",,
"1892ca36-bf98-4f96-a1ba-11f1d9bd40e1","108/39",,"2021-05-20T05:23:45Z","2016-12-08T10:41:35Z","2021-05-20T05:23:45Z","2016-12-08T10:41:35Z","2009","Made available in DSpace on 2016-12-08T10:41:35Z (GMT). No. of bitstreams: 1
ankush.jpg: 57410 bytes, checksum: 10afe763be36be62f4c3796e7b261ffc (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:23:45Z (GMT). No. of bitstreams: 1
ankush.jpg: 57410 bytes, checksum: 10afe763be36be62f4c3796e7b261ffc (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84415",,,,"ARDE||Products||Air Armament",,,"Ankush",,
"192c9e72-116f-46be-b076-318b9c0772cf","108/39",,"2021-05-20T05:24:16Z","2016-12-08T10:41:37Z","2021-05-20T05:24:16Z","2016-12-08T10:41:37Z",,"Made available in DSpace on 2016-12-08T10:41:37Z (GMT). No. of bitstreams: 1
image16.jpg: 1978737 bytes, checksum: e81667032fab7982ece1229885079de2 (MD5)||Made available in DSpace on 2021-05-20T05:24:16Z (GMT). No. of bitstreams: 1
image16.jpg: 1978737 bytes, checksum: e81667032fab7982ece1229885079de2 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84441",,,,"ARDE||Visits||PGM",,,"Visit",,
"193c5dcb-06f1-4cd3-9e9f-4d04a1202609","108/39","ARDE","2021-05-20T05:27:38Z","2018-04-06T05:24:28Z","2021-05-20T05:27:38Z","2018-04-06T05:24:28Z","2018","Made available in DSpace on 2018-04-06T05:24:28Z (GMT). No. of bitstreams: 1
120 mm fsapds.jpg: 4477 bytes, checksum: 84152e42c1725d1a0c9795dae668376f (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:27:38Z (GMT). No. of bitstreams: 1
120 mm fsapds.jpg: 4477 bytes, checksum: 84152e42c1725d1a0c9795dae668376f (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153175",,,,,,,"120 mm FSAPDS",,
"199ea8fc-33ef-4b45-9500-cf62cd297924","108/39",,"2021-05-20T05:19:48Z","2016-12-08T10:41:14Z","2021-05-20T05:19:48Z","2016-12-08T10:41:14Z","2009","Made available in DSpace on 2016-12-08T10:41:14Z (GMT). No. of bitstreams: 1
whtv sequence.jpg: 17524 bytes, checksum: 8989db2957e8409c22903d505452e674 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:19:48Z (GMT). No. of bitstreams: 1
whtv sequence.jpg: 17524 bytes, checksum: 8989db2957e8409c22903d505452e674 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84186",,,,"ARDE||Test Facilities||Warhead||WHTV",,,"Warhead Test Vehiclesequence",,
"1a05b5af-d623-42a8-946a-6c00d644e71f","108/39",,"2021-05-20T05:18:59Z","2016-12-08T10:41:09Z","2021-05-20T05:18:59Z","2016-12-08T10:41:09Z",,"Made available in DSpace on 2016-12-08T10:41:09Z (GMT). No. of bitstreams: 1
19_paradrop tower.jpg: 2378659 bytes, checksum: 401a2f65928a308a022854a65f6ad5f9 (MD5)||Made available in DSpace on 2021-05-20T05:18:59Z (GMT). No. of bitstreams: 1
19_paradrop tower.jpg: 2378659 bytes, checksum: 401a2f65928a308a022854a65f6ad5f9 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84127",,,,"ARDE||Products||Test  &  Evaluation",,,"Paradrop tower",,
"1a0fb4a8-9e31-481a-bb1a-4998406b705d","108/39",,"2021-05-20T05:22:13Z","2016-12-08T10:41:30Z","2021-05-20T05:22:13Z","2016-12-08T10:41:30Z","2009","Made available in DSpace on 2016-12-08T10:41:30Z (GMT). No. of bitstreams: 1
8.jpg: 9947 bytes, checksum: 73a7a715707007b03b89878d3c3b0b41 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:22:13Z (GMT). No. of bitstreams: 1
8.jpg: 9947 bytes, checksum: 73a7a715707007b03b89878d3c3b0b41 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84361",,,,"ARDE||Products",,,"120mm illuminating mortar bomb",,
"1a7e1c3e-0c2f-4962-ac5b-ef8f07e1b3a8","108/39",,"2021-05-20T05:28:54Z","2016-12-08T10:41:02Z","2021-05-20T05:28:54Z","2016-12-08T10:41:02Z",,"Made available in DSpace on 2016-12-08T10:41:02Z (GMT). No. of bitstreams: 5
license.txt: 1832 bytes, checksum: b1ef08f3932abb8f7fd6ec392d0b3993 (MD5)
AAA_0444.jpg: 3597477 bytes, checksum: 18585c66bcbb02f690318591d2b3f330 (MD5)
AAA_0443.jpg: 3950304 bytes, checksum: 31e5e77bb2031baf0066a22fd4998f18 (MD5)
AAA_0442.jpg: 3523020 bytes, checksum: 0f174f203e112e7479b20b5bcde9e1ef (MD5)
AAA_0426.jpg: 4761841 bytes, checksum: e96adbf723d3d2939fb0637406e5c8f0 (MD5)||Made available in DSpace on 2021-05-20T05:28:54Z (GMT). No. of bitstreams: 5
AAA_0444.jpg: 3597477 bytes, checksum: 18585c66bcbb02f690318591d2b3f330 (MD5)
AAA_0443.jpg: 3950304 bytes, checksum: 31e5e77bb2031baf0066a22fd4998f18 (MD5)
AAA_0442.jpg: 3523020 bytes, checksum: 0f174f203e112e7479b20b5bcde9e1ef (MD5)
AAA_0426.jpg: 4761841 bytes, checksum: e96adbf723d3d2939fb0637406e5c8f0 (MD5)
license.txt: 1832 bytes, checksum: b1ef08f3932abb8f7fd6ec392d0b3993 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84066",,,,"4 Mar 2013",,,"Rocket Technology Centre Building Foundation",,
"1b9e644f-1527-439b-b740-29aa09a30176","108/39",,"2021-05-20T05:19:18Z","2016-12-08T10:41:10Z","2021-05-20T05:19:18Z","2016-12-08T10:41:10Z",,"Made available in DSpace on 2016-12-08T10:41:10Z (GMT). No. of bitstreams: 1
24_charge machining eec.jpg: 4384392 bytes, checksum: d06aa997aaaf45547378a2ca9bcb63ad (MD5)||Made available in DSpace on 2021-05-20T05:19:18Z (GMT). No. of bitstreams: 1
24_charge machining eec.jpg: 4384392 bytes, checksum: d06aa997aaaf45547378a2ca9bcb63ad (MD5)",,,"http://localhost:8080/xmlui/handle/108/84140",,,,"ARDE||Products||Test  &  Evaluation",,,"Charge machining EEC",,
"1bb9dd8a-06f3-4c01-8c78-346b51147247","108/39",,"2021-05-20T05:23:46Z","2016-12-08T10:41:35Z","2021-05-20T05:23:46Z","2016-12-08T10:41:35Z","2009","Made available in DSpace on 2016-12-08T10:41:35Z (GMT). No. of bitstreams: 1
explosive machining-2.jpg: 22019 bytes, checksum: 8de270e680113e93e648c851529000e1 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:23:46Z (GMT). No. of bitstreams: 1
explosive machining-2.jpg: 22019 bytes, checksum: 8de270e680113e93e648c851529000e1 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84414",,,,"ARDE||Production Facilit||Warhead",,,"EXPLOSIVE MACHINING",,
"1bcf21b4-76fc-4baa-a595-7d71f8c57b35","108/39",,"2021-05-20T05:24:31Z","2016-12-08T10:41:38Z","2021-05-20T05:24:31Z","2016-12-08T10:41:38Z",,"Made available in DSpace on 2016-12-08T10:41:38Z (GMT). No. of bitstreams: 1
b-1.jpg: 12317 bytes, checksum: f0429d29a0c4afae7f3f4f1801abd61e (MD5)||Made available in DSpace on 2021-05-20T05:24:31Z (GMT). No. of bitstreams: 1
b-1.jpg: 12317 bytes, checksum: f0429d29a0c4afae7f3f4f1801abd61e (MD5)",,,"http://localhost:8080/xmlui/handle/108/84454",,,,"ARDE||Products||PLR",,,"Pashan Ligit Rifile",,
"1c8b4710-ea2d-4269-ba70-abcb1f5d22ce","108/39",,"2021-05-20T05:20:37Z","2016-12-08T10:41:18Z","2021-05-20T05:20:37Z","2016-12-08T10:41:18Z","2009","Made available in DSpace on 2016-12-08T10:41:18Z (GMT). No. of bitstreams: 1
mirage.jpg: 6426 bytes, checksum: 499e009a6bb7893f9f1248e776ef51ba (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:37Z (GMT). No. of bitstreams: 1
mirage.jpg: 6426 bytes, checksum: 499e009a6bb7893f9f1248e776ef51ba (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84229",,,,"ARDE||Products||Air Armament",,,"Mirage Aircraft",,
"1d0b76fa-1f06-4d47-b32a-55899b457661","108/39",,"2021-05-20T05:22:36Z","2016-12-08T10:41:29Z","2021-05-20T05:22:36Z","2016-12-08T10:41:29Z","2013","Made available in DSpace on 2016-12-08T10:41:29Z (GMT). No. of bitstreams: 5
image0018.jpg: 2278947 bytes, checksum: 0c5eab8caa1c645297ebadf8bd90a73b (MD5)
image0017.jpg: 2256176 bytes, checksum: 0b1643eeb900ebf7aed65d1f6e53f533 (MD5)
image0013.jpg: 2456543 bytes, checksum: 047fb510df3be054f9d9799f9e16a10d (MD5)
image0007.jpg: 2404434 bytes, checksum: 51bd0156f60460f510ce8a76d35da8cc (MD5)
image0001.jpg: 2140680 bytes, checksum: f625e8fd2c97e110c4d15a0faba6f61d (MD5)
  Previous issue date: 2013||Made available in DSpace on 2021-05-20T05:22:36Z (GMT). No. of bitstreams: 5
image0018.jpg: 2278947 bytes, checksum: 0c5eab8caa1c645297ebadf8bd90a73b (MD5)
image0017.jpg: 2256176 bytes, checksum: 0b1643eeb900ebf7aed65d1f6e53f533 (MD5)
image0013.jpg: 2456543 bytes, checksum: 047fb510df3be054f9d9799f9e16a10d (MD5)
image0007.jpg: 2404434 bytes, checksum: 51bd0156f60460f510ce8a76d35da8cc (MD5)
image0001.jpg: 2140680 bytes, checksum: f625e8fd2c97e110c4d15a0faba6f61d (MD5)
  Previous issue date: 2013",,,"http://localhost:8080/xmlui/handle/108/84354",,,,"VIP Visits||26 Aug 2013",,,"Ms Vijaya Moorthy, Deputy C & AG (Defence, Communication and Railways) of office of the C & AG of India,",,
"1d0f4500-dc1e-4a7e-a86e-c25040b5e01d","108/39",,"2021-05-20T05:20:21Z","2016-12-08T10:41:15Z","2021-05-20T05:20:21Z","2016-12-08T10:41:15Z","2009","Made available in DSpace on 2016-12-08T10:41:15Z (GMT). No. of bitstreams: 1
slide10.jpg: 70471 bytes, checksum: 3292e8a2e104030de122f7db756c6811 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:21Z (GMT). No. of bitstreams: 1
slide10.jpg: 70471 bytes, checksum: 3292e8a2e104030de122f7db756c6811 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84197",,,,"ARDE||Products",,,"115mm Hydro-Pneumatic Recoil System",,
"1d5caa09-e027-4858-97ec-cc0c4c8df027","108/39",,"2021-05-20T05:20:03Z","2016-12-08T10:41:17Z","2021-05-20T05:20:03Z","2016-12-08T10:41:17Z","2009","Made available in DSpace on 2016-12-08T10:41:17Z (GMT). No. of bitstreams: 1
mk-ii.jpg: 20147 bytes, checksum: b897e4074d1849992ad828eca0bf4e5e (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:03Z (GMT). No. of bitstreams: 1
mk-ii.jpg: 20147 bytes, checksum: b897e4074d1849992ad828eca0bf4e5e (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84215",,,,"ARDE||Products||Influence Mine",,,"INFLUENCE MINE ADRUSHY MK-II",,
"1d5fa2e5-712c-4aae-9e25-3c8483604a9b","108/39",,"2021-05-20T05:19:05Z","2016-12-08T10:41:09Z","2021-05-20T05:19:05Z","2016-12-08T10:41:09Z",,"Made available in DSpace on 2016-12-08T10:41:09Z (GMT). No. of bitstreams: 1
image8.jpg: 5811925 bytes, checksum: 9b23e6bc2e75f65a5c4c86473ab60f34 (MD5)||Made available in DSpace on 2021-05-20T05:19:05Z (GMT). No. of bitstreams: 1
image8.jpg: 5811925 bytes, checksum: 9b23e6bc2e75f65a5c4c86473ab60f34 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84128",,,,"ARDE||Products||Telemetry",,,"TLM BSB-I",,
"1d895dba-ecc1-43a4-bdeb-4d5c8631e10f","108/39",,"2021-05-20T05:25:16Z","2016-12-08T10:41:41Z","2021-05-20T05:25:16Z","2016-12-08T10:41:41Z","2014","Made available in DSpace on 2016-12-08T10:41:41Z (GMT). No. of bitstreams: 5
ard_0055.jpg: 26014 bytes, checksum: df3024864cf3c8cec2e54ce76c643f98 (MD5)
ard_0048.jpg: 25664 bytes, checksum: 592224ed2e86f81b28815f0b3236cc98 (MD5)
ard_0037.jpg: 25759 bytes, checksum: cbc0b8b3e9aae4bbd96da5163e687af4 (MD5)
ard_0013.jpg: 25478 bytes, checksum: 7e45dacea2267d7f6e85d1f3bf2e3ce5 (MD5)
ard_0009.jpg: 23492 bytes, checksum: 5e427795ef0c86d2c9f4b6a7a4014776 (MD5)
  Previous issue date: 2014||Made available in DSpace on 2021-05-20T05:25:16Z (GMT). No. of bitstreams: 5
ard_0055.jpg: 26014 bytes, checksum: df3024864cf3c8cec2e54ce76c643f98 (MD5)
ard_0048.jpg: 25664 bytes, checksum: 592224ed2e86f81b28815f0b3236cc98 (MD5)
ard_0037.jpg: 25759 bytes, checksum: cbc0b8b3e9aae4bbd96da5163e687af4 (MD5)
ard_0013.jpg: 25478 bytes, checksum: 7e45dacea2267d7f6e85d1f3bf2e3ce5 (MD5)
ard_0009.jpg: 23492 bytes, checksum: 5e427795ef0c86d2c9f4b6a7a4014776 (MD5)
  Previous issue date: 2014",,,"http://localhost:8080/xmlui/handle/108/84475",,,,"VIP Visits||16 Jun 2014",,,"Lt Gen NB Singh, PVSM, AVSM, VSM, DGEME & Sr col Comdt",,
"1da74a7a-4de4-4e27-ab31-b5171072dbe0","108/39",,"2021-05-20T05:20:00Z","2016-12-08T10:41:18Z","2021-05-20T05:20:00Z","2016-12-08T10:41:18Z","2009","Made available in DSpace on 2016-12-08T10:41:18Z (GMT). No. of bitstreams: 1
31.jpg: 1475877 bytes, checksum: 96474f0a5dab66b1dbc43c27f0f80c2c (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:00Z (GMT). No. of bitstreams: 1
31.jpg: 1475877 bytes, checksum: 96474f0a5dab66b1dbc43c27f0f80c2c (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84226",,,,"ARDE||Technical Events||Awards",,,"Shri Nirgude receiving Agni Award for Excellence in Self Reliance",,
"1ea03594-7ccc-4c4c-9a35-c2702a3d02de","108/39",,"2021-05-20T05:20:57Z","2016-12-08T10:41:21Z","2021-05-20T05:20:57Z","2016-12-08T10:41:21Z","2009","Made available in DSpace on 2016-12-08T10:41:21Z (GMT). No. of bitstreams: 1
wm-4.jpg: 33334 bytes, checksum: feaeab2664d6760cb199e55971fbc67d (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:57Z (GMT). No. of bitstreams: 1
wm-4.jpg: 33334 bytes, checksum: feaeab2664d6760cb199e55971fbc67d (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84260",,,,"ARDE||Products||Warhead",,,"Warhead Mechanisms- Anti-tank",,
"1eaf8703-494b-4260-acbe-b1f7a160ebe5","108/39",,"2021-05-20T05:19:10Z","2016-12-08T10:41:10Z","2021-05-20T05:19:10Z","2016-12-08T10:41:10Z",,"Made available in DSpace on 2016-12-08T10:41:10Z (GMT). No. of bitstreams: 1
image17.jpg: 344280 bytes, checksum: 1ac293647fa6db50de2f34616d3e5e45 (MD5)||Made available in DSpace on 2021-05-20T05:19:10Z (GMT). No. of bitstreams: 1
image17.jpg: 344280 bytes, checksum: 1ac293647fa6db50de2f34616d3e5e45 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84134",,,,"ARDE||Products||Telemetry",,,"Telemetry Trial",,
"1eb5e93e-c2ab-4d5e-ab45-ec6383faac70","108/39",,"2021-05-20T05:29:23Z","2016-12-08T10:41:02Z","2021-05-20T05:29:23Z","2016-12-08T10:41:02Z",,"Made available in DSpace on 2016-12-08T10:41:02Z (GMT). No. of bitstreams: 1
golden distinguished visitors.jpg: 608729 bytes, checksum: 639b0d4242b0bc4e8937fd8a1eb19a51 (MD5)||Made available in DSpace on 2021-05-20T05:29:23Z (GMT). No. of bitstreams: 1
golden distinguished visitors.jpg: 608729 bytes, checksum: 639b0d4242b0bc4e8937fd8a1eb19a51 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84063",,,,"Golden Jubilee Celebrat",,,"Golden Distinguished Visitors",,
"1ef921cc-84c6-4a64-a386-bf8cf88b1d0c","108/39",,"2021-05-20T05:24:56Z","2016-12-08T10:41:40Z","2021-05-20T05:24:56Z","2016-12-08T10:41:40Z","2014","Made available in DSpace on 2016-12-08T10:41:40Z (GMT). No. of bitstreams: 5
ard_0359.jpg: 4223816 bytes, checksum: 6d3976924c492269a9343e427f9e1425 (MD5)
ard_0400.jpg: 4331451 bytes, checksum: 5f167507f46df2f0047beaf8a4d5eeb7 (MD5)
ard_0385.jpg: 3794001 bytes, checksum: d6e91ed369be2a7b4117ec51a0624c04 (MD5)
ard_0375.jpg: 4322114 bytes, checksum: fad39dc5f93fdfc88b358cbf7ff6f7e6 (MD5)
ard_0316.jpg: 3512639 bytes, checksum: 458fc88e4be0aa6d319874709e65d7e8 (MD5)
  Previous issue date: 2014||Made available in DSpace on 2021-05-20T05:24:56Z (GMT). No. of bitstreams: 5
ard_0359.jpg: 4223816 bytes, checksum: 6d3976924c492269a9343e427f9e1425 (MD5)
ard_0400.jpg: 4331451 bytes, checksum: 5f167507f46df2f0047beaf8a4d5eeb7 (MD5)
ard_0385.jpg: 3794001 bytes, checksum: d6e91ed369be2a7b4117ec51a0624c04 (MD5)
ard_0375.jpg: 4322114 bytes, checksum: fad39dc5f93fdfc88b358cbf7ff6f7e6 (MD5)
ard_0316.jpg: 3512639 bytes, checksum: 458fc88e4be0aa6d319874709e65d7e8 (MD5)
  Previous issue date: 2014",,,"http://localhost:8080/xmlui/handle/108/84468",,,,"VIP Visits||12 Jul 2014",,,"Shri Avinash Chander, Secy Dept of Defence, DG DRDO & SA to RM",,
