,id,dc.contributor.author[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.title[],dc.title[en_US],MyTitle
418,864dbc27-68ae-4e05-9e25-56be2a6f1408,ARDE PS 90,1970.0,"Made available in DSpace on 2016-11-24T06:07:54Z (GMT). No. of bitstreams: 1
ss00136.pdf: 1970803 bytes, checksum: 1958eefaf9c1070d2334c7a81d2ad9cb (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:50:21Z (GMT). No. of bitstreams: 1
ss00136.pdf: 1970803 bytes, checksum: 1958eefaf9c1070d2334c7a81d2ad9cb (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/329,Head rocket aircraft 68mm type A - practice - (filled with HE substitute),,Head rocket aircraft 68mm type A - practice - (filled with HE substitute)
419,8874cc63-27f5-4bdc-9464-529fa15eb808,ARDE SPEC 286,1982.0,"Made available in DSpace on 2016-11-24T06:07:20Z (GMT). No. of bitstreams: 1
ss03060.pdf: 29914138 bytes, checksum: 549aeef6bfbbd5757b219a6063c79fd0 (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-06-08T06:53:06Z (GMT). No. of bitstreams: 1
ss03060.pdf: 29914138 bytes, checksum: 549aeef6bfbbd5757b219a6063c79fd0 (MD5)
  Previous issue date: 1982",http://localhost:8080/xmlui/handle/108/117,SMOKE PELLETS TYPE A AND B FOR CARTRIDGE SUBMERGED EJECTOR SIGNAL (SMOKE) - GREEN AND YELLOW,,SMOKE PELLETS TYPE A AND B FOR CARTRIDGE SUBMERGED EJECTOR SIGNAL (SMOKE) - GREEN AND YELLOW
420,8d3269a0-5319-4d80-9562-17b169b5a91a,ARDE/SPECN/664,2008.0,"Made available in DSpace on 2016-11-24T06:08:13Z (GMT). No. of bitstreams: 1
sp08113.pdf: 1319623 bytes, checksum: d204927b0ba7671d67b28bcbe120cdbe (MD5)
  Previous issue date: 2008||Made available in DSpace on 2021-06-08T06:50:43Z (GMT). No. of bitstreams: 1
sp08113.pdf: 1319623 bytes, checksum: d204927b0ba7671d67b28bcbe120cdbe (MD5)
  Previous issue date: 2008",http://localhost:8080/xmlui/handle/108/457,"Specification to govern manufacture, inspection, proof, marking and supply of cartridge seat ejection guillotine (CSEG) No. 1 Mk 2 for KIRAN aircraft (Filled Assembly)",,"Specification to govern manufacture, inspection, proof, marking and supply of cartridge seat ejection guillotine (CSEG) No. 1 Mk 2 for KIRAN aircraft (Filled Assembly)"
421,8d3559c8-c633-44a8-a475-9f633c8f1285,ARDE PS 95,,"Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss00419.pdf: 11378641 bytes, checksum: 1273cc5c2e46cf2dba98e5ddaee87f7b (MD5)||Made available in DSpace on 2021-06-08T06:49:07Z (GMT). No. of bitstreams: 1
ss00419.pdf: 11378641 bytes, checksum: 1273cc5c2e46cf2dba98e5ddaee87f7b (MD5)",http://localhost:8080/xmlui/handle/108/417,CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT EMPTY,,CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT EMPTY
423,967bcd30-f283-4492-8701-c85ff2bb6843,ARDE SPEC 213,1977.0,"Made available in DSpace on 2016-11-24T06:07:06Z (GMT). No. of bitstreams: 1
ss00233.pdf: 758393 bytes, checksum: a4accbfaddde023b4195380c82ab7380 (MD5)
  Previous issue date: 1977||Made available in DSpace on 2021-06-08T06:48:23Z (GMT). No. of bitstreams: 1
ss00233.pdf: 758393 bytes, checksum: a4accbfaddde023b4195380c82ab7380 (MD5)
  Previous issue date: 1977",http://localhost:8080/xmlui/handle/108/40,CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT EMPTY,,CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT EMPTY
425,8d4d440d-ccf6-4695-a2c2-7276d22cdc6b,ARDE SPEC 146,,"Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss00178.pdf: 1210420 bytes, checksum: b2502b98746851de6e5259e855249fdd (MD5)||Made available in DSpace on 2021-06-08T06:49:41Z (GMT). No. of bitstreams: 1
ss00178.pdf: 1210420 bytes, checksum: b2502b98746851de6e5259e855249fdd (MD5)",http://localhost:8080/xmlui/handle/108/431,CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS FILLED,,CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS FILLED
426,8df68eaf-5160-43f3-b0bf-ec0dd7969a69,ARDE/SPECN/564,1996.0,"Made available in DSpace on 2016-11-24T06:08:15Z (GMT). No. of bitstreams: 1
sp07451.pdf: 1049639 bytes, checksum: f577d3d9f269a246a615a4d219c5dd2e (MD5)
  Previous issue date: 1996||Made available in DSpace on 2021-06-08T06:51:20Z (GMT). No. of bitstreams: 1
sp07451.pdf: 1049639 bytes, checksum: f577d3d9f269a246a615a4d219c5dd2e (MD5)
  Previous issue date: 1996",http://localhost:8080/xmlui/handle/108/472,"Specification to govern manufacture, assembly,inspection and testing of two pin adapter assembly : Sitafal (Drg No 01 16 00 00 00 00 )",,"Specification to govern manufacture, assembly,inspection and testing of two pin adapter assembly : Sitafal (Drg No 01 16 00 00 00 00 )"
427,8e447b0e-a656-4edf-bed7-f4de9ed2145e,ARDE SPEC 454,,"Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss02843.pdf: 3064817 bytes, checksum: 7f24b1323a915da0205b3a09233c0de3 (MD5)||Made available in DSpace on 2021-06-08T06:50:47Z (GMT). No. of bitstreams: 1
ss02843.pdf: 3064817 bytes, checksum: 7f24b1323a915da0205b3a09233c0de3 (MD5)",http://localhost:8080/xmlui/handle/108/438,"FILLING,INSPECTION,MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING PRIMARY BREECH (CCC,P,B) NO.3 MK.2 FOR JAGUAR AIRCRAFT (FILLED ASSEMBLY)",,"FILLING,INSPECTION,MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING PRIMARY BREECH (CCC,P,B) NO.3 MK.2 FOR JAGUAR AIRCRAFT (FILLED ASSEMBLY)"
428,8eba2d1f-fb6b-4ba9-93c6-10a0ece57c27,ARDE PS 58,1973.0,"Made available in DSpace on 2016-11-24T06:07:41Z (GMT). No. of bitstreams: 1
ss00387.pdf: 3201231 bytes, checksum: cb7ebc09861778bfec792a3fce3be5c1 (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:48:56Z (GMT). No. of bitstreams: 1
ss00387.pdf: 3201231 bytes, checksum: cb7ebc09861778bfec792a3fce3be5c1 (MD5)
  Previous issue date: 1973",http://localhost:8080/xmlui/handle/108/249,CARTRIDGE SEAT EJECTION DROGUE NO.1. MK.1 FOR GNAT AIRCRAFT EMPTY,,CARTRIDGE SEAT EJECTION DROGUE NO.1. MK.1 FOR GNAT AIRCRAFT EMPTY
429,8f7a5603-a73b-4fe8-a72d-20b100c34dee,ARDE SPEC 91,1970.0,"Made available in DSpace on 2016-11-24T06:07:43Z (GMT). No. of bitstreams: 1
ss00138.pdf: 6457078 bytes, checksum: b64d9d457d429713b8490b1961d28707 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:49:02Z (GMT). No. of bitstreams: 1
ss00138.pdf: 6457078 bytes, checksum: b64d9d457d429713b8490b1961d28707 (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/267,HEAD HE FOR ROCKET AIRCRAFT 68MM TYPE A - HE,,HEAD HE FOR ROCKET AIRCRAFT 68MM TYPE A - HE
431,9915171b-ef04-4e19-bb35-e16072a588f2,ARDE SPEC 91,1970.0,"Made available in DSpace on 2016-11-24T06:07:48Z (GMT). No. of bitstreams: 1
ss00137.pdf: 2927696 bytes, checksum: 3e15d8eb5165b60d6f103f0f33c374bc (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:49:18Z (GMT). No. of bitstreams: 1
ss00137.pdf: 2927696 bytes, checksum: 3e15d8eb5165b60d6f103f0f33c374bc (MD5)
  Previous issue date: 1970",http://localhost:8080/xmlui/handle/108/301,HEAD HE FOR ROCKET AIRCRAFT 68MM TYPE A - HE,,HEAD HE FOR ROCKET AIRCRAFT 68MM TYPE A - HE
433,8ff22899-fd9e-40f4-bbfb-370d34ba699c,ARDE SPEC 206A,1994.0,"Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss03080.pdf: 367738 bytes, checksum: 484770dd62fde0ff47c77a24cb67310d (MD5)
  Previous issue date: 1994||Made available in DSpace on 2021-06-08T06:48:36Z (GMT). No. of bitstreams: 1
ss03080.pdf: 367738 bytes, checksum: 484770dd62fde0ff47c77a24cb67310d (MD5)
  Previous issue date: 1994",http://localhost:8080/xmlui/handle/108/62,"Cartridges submerged ejector signals (Red, Green and Yellow) - Top assembly",,"Cartridges submerged ejector signals (Red, Green and Yellow) - Top assembly"
434,902083e7-4169-4426-865a-6253288854ac,ARDE SPEC 27  &  ARDE PS 11  &  12,1966.0,"Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00027.pdf: 7315588 bytes, checksum: 7f05392e4b795da60af3ca25b6d710cb (MD5)
  Previous issue date: 1966||Made available in DSpace on 2021-06-08T06:51:10Z (GMT). No. of bitstreams: 1
ss00027.pdf: 7315588 bytes, checksum: 7f05392e4b795da60af3ca25b6d710cb (MD5)
  Previous issue date: 1966",http://localhost:8080/xmlui/handle/108/364,SS000027,,SS000027
435,904f57e1-40bb-4f71-995b-57a4d720264a,ARDE SPEC 60  &  ARDE PS 27,1969.0,"Made available in DSpace on 2016-11-24T06:07:35Z (GMT). No. of bitstreams: 1
ss00120.pdf: 48905003 bytes, checksum: 6cda0e6896f6778bee3a8bf8b3794122 (MD5)
  Previous issue date: 1969||Made available in DSpace on 2021-06-08T06:48:18Z (GMT). No. of bitstreams: 1
ss00120.pdf: 48905003 bytes, checksum: 6cda0e6896f6778bee3a8bf8b3794122 (MD5)
  Previous issue date: 1969",http://localhost:8080/xmlui/handle/108/208,SUPPLEMENTARY SAFETY DEVICE FOR USE WITH FUZE M111 A2,,SUPPLEMENTARY SAFETY DEVICE FOR USE WITH FUZE M111 A2
436,918ad37f-6d52-4f63-a38b-487207d2c678,ARDE PS 54,,"Made available in DSpace on 2016-11-24T06:08:06Z (GMT). No. of bitstreams: 1
ss00383.pdf: 10508049 bytes, checksum: baa560caf19130fa005fe25323839d5b (MD5)||Made available in DSpace on 2021-06-08T06:48:16Z (GMT). No. of bitstreams: 1
ss00383.pdf: 10508049 bytes, checksum: baa560caf19130fa005fe25323839d5b (MD5)",http://localhost:8080/xmlui/handle/108/401,SIMULATOR 120MM MORTAR FIRE CHARGE IV AND V,,SIMULATOR 120MM MORTAR FIRE CHARGE IV AND V
437,926039b6-8c67-4392-94db-1316dab7480c,ARDE SPEC 145,,"Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00177.pdf: 5440061 bytes, checksum: 3e2165bfe99613db2e9bec386d2b31fc (MD5)||Made available in DSpace on 2021-06-08T06:51:29Z (GMT). No. of bitstreams: 1
ss00177.pdf: 5440061 bytes, checksum: 3e2165bfe99613db2e9bec386d2b31fc (MD5)",http://localhost:8080/xmlui/handle/108/483,CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS EMPTY,,CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS EMPTY
438,929e56ef-0290-44c6-8cd9-87fa0fe5b71d,ARDE SPEC 458,,"Made available in DSpace on 2016-11-24T06:07:22Z (GMT). No. of bitstreams: 1
ss02841.pdf: 1878073 bytes, checksum: 76552bc2b011089bda6fc20cf43c21e7 (MD5)||Made available in DSpace on 2021-06-08T06:47:53Z (GMT). No. of bitstreams: 1
ss02841.pdf: 1878073 bytes, checksum: 76552bc2b011089bda6fc20cf43c21e7 (MD5)",http://localhost:8080/xmlui/handle/108/125,"FILLING,INSPECTION, MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING, SECONDARY , JACK (CCJ,S,J) NO.1 MK.1 FOR KIRAN AND JAGUAR AIRCRAFT (FILLED ASSEMBLY)",,"FILLING,INSPECTION, MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING, SECONDARY , JACK (CCJ,S,J) NO.1 MK.1 FOR KIRAN AND JAGUAR AIRCRAFT (FILLED ASSEMBLY)"
439,934cf7f1-f5a7-458d-b62a-9012238378b4,ARDE/SPECN/631,2003.0,"Made available in DSpace on 2016-11-24T06:07:20Z (GMT). No. of bitstreams: 1
sp07180.pdf: 1375190 bytes, checksum: ffb65518d62feeed3e96964b15dc554c (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-06-08T06:48:17Z (GMT). No. of bitstreams: 1
sp07180.pdf: 1375190 bytes, checksum: ffb65518d62feeed3e96964b15dc554c (MD5)
  Previous issue date: 2003",http://localhost:8080/xmlui/handle/108/115,"Specification to govern manufacture ,inspection, proof and supply of cartridge initiator seat pan (CISP) for Sea Harr iera/c (Filled Assembly) (SEC/REF NO: 312K/90-7)",,"Specification to govern manufacture ,inspection, proof and supply of cartridge initiator seat pan (CISP) for Sea Harr iera/c (Filled Assembly) (SEC/REF NO: 312K/90-7)"
440,936156fa-6a01-479c-a740-4eb615f28048,ARDE SPEC 349,1986.0,"Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00345.pdf: 3082883 bytes, checksum: 162e750171ccb01e0c1680c879da014f (MD5)
  Previous issue date: 1986||Made available in DSpace on 2021-06-08T06:50:49Z (GMT). No. of bitstreams: 1
ss00345.pdf: 3082883 bytes, checksum: 162e750171ccb01e0c1680c879da014f (MD5)
  Previous issue date: 1986",http://localhost:8080/xmlui/handle/108/351,MORTAR BOMB 51MM HE INERT EMPTY,,MORTAR BOMB 51MM HE INERT EMPTY
441,93df7cf1-a2b1-4fe3-989f-7c4a8511d00e,ARDE PS 160,1984.0,"Made available in DSpace on 2016-11-24T06:07:12Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:49:10Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984",http://localhost:8080/xmlui/handle/108/64,PREFRAGMENTED HE SHELL 76.2MM EMPTY,,PREFRAGMENTED HE SHELL 76.2MM EMPTY
443,d5d7299a-0d88-44f5-80db-0b32961eb8df,ARDE PS 160,1984.0,"Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:52:27Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984",http://localhost:8080/xmlui/handle/108/60,PREFRAGMENTED HE SHELL 76.2MM EMPTY,,PREFRAGMENTED HE SHELL 76.2MM EMPTY
445,94e7a3cc-07e3-477c-84e7-62d0ecc990f4,ARDE SPEC 168,1976.0,"Made available in DSpace on 2016-11-24T06:07:24Z (GMT). No. of bitstreams: 1
ss00200.pdf: 460684 bytes, checksum: 0c46d8c39c63f7c9b547be2dd971252e (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-06-08T06:48:16Z (GMT). No. of bitstreams: 1
ss00200.pdf: 460684 bytes, checksum: 0c46d8c39c63f7c9b547be2dd971252e (MD5)
  Previous issue date: 1976",http://localhost:8080/xmlui/handle/108/145,CARTRIDGE INDIGENOUS PP=) OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT EMPTY,,CARTRIDGE INDIGENOUS PP=) OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT EMPTY
446,9527d3b6-7535-46ef-99fa-c2844f37eced,ARDE PS 76,,"Made available in DSpace on 2016-11-24T06:07:55Z (GMT). No. of bitstreams: 1
ss00406.pdf: 3673101 bytes, checksum: c6b6568af975d079e1d5d18fb82ee8a7 (MD5)||Made available in DSpace on 2021-06-08T06:50:10Z (GMT). No. of bitstreams: 1
ss00406.pdf: 3673101 bytes, checksum: c6b6568af975d079e1d5d18fb82ee8a7 (MD5)",http://localhost:8080/xmlui/handle/108/342,CARTRIDGE INDIGENOUS PP-9 OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT FILLED,,CARTRIDGE INDIGENOUS PP-9 OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT FILLED
448,9bd5c7a3-4370-41ec-98de-ae68f1b8f20c,ARDE SPEC 169,1976.0,"Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00201.pdf: 1028831 bytes, checksum: b656b31d3c9cc6d2d92273769f13c1e1 (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-06-08T06:51:29Z (GMT). No. of bitstreams: 1
ss00201.pdf: 1028831 bytes, checksum: b656b31d3c9cc6d2d92273769f13c1e1 (MD5)
  Previous issue date: 1976",http://localhost:8080/xmlui/handle/108/482,CARTRIDGE INDIGENOUS PP-9 OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT FILLED,,CARTRIDGE INDIGENOUS PP-9 OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT FILLED
450,955fe94f-5a82-410e-a71c-bbd364ee3a50,ARDE PS 74,,"Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00404.pdf: 2626252 bytes, checksum: 276176907e29d53ec48c504f768772b3 (MD5)||Made available in DSpace on 2021-06-08T06:50:53Z (GMT). No. of bitstreams: 1
ss00404.pdf: 2626252 bytes, checksum: 276176907e29d53ec48c504f768772b3 (MD5)",http://localhost:8080/xmlui/handle/108/357,CARTRIDGE EJECTOR RELEASE UNIT NO.1 MK.3 FOR HUNTER AIRCRAFT FILLED,,CARTRIDGE EJECTOR RELEASE UNIT NO.1 MK.3 FOR HUNTER AIRCRAFT FILLED
451,95c31c48-16a3-42a5-814e-c9c1d91a3547,ARDE SPEC 352,1986.0,"Made available in DSpace on 2016-11-24T06:07:15Z (GMT). No. of bitstreams: 1
ss00347.pdf: 4132499 bytes, checksum: 50705ed4a75e0cebeffa835c27ad22d6 (MD5)
  Previous issue date: 1986||Made available in DSpace on 2021-06-08T06:52:49Z (GMT). No. of bitstreams: 1
ss00347.pdf: 4132499 bytes, checksum: 50705ed4a75e0cebeffa835c27ad22d6 (MD5)
  Previous issue date: 1986",http://localhost:8080/xmlui/handle/108/83,MORTAR BOMB 120MM SCREENING SMOKE EMISSION TYPE,,MORTAR BOMB 120MM SCREENING SMOKE EMISSION TYPE
452,962d1df7-7192-49a9-a89f-58d154b46dfd,ARDE SPEC 156,1975.0,"Made available in DSpace on 2016-11-24T06:08:07Z (GMT). No. of bitstreams: 1
ss00189.pdf: 4907572 bytes, checksum: 66e7388bc9fd377c17fbf1415444b497 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-06-08T06:48:27Z (GMT). No. of bitstreams: 1
ss00189.pdf: 4907572 bytes, checksum: 66e7388bc9fd377c17fbf1415444b497 (MD5)
  Previous issue date: 1975",http://localhost:8080/xmlui/handle/108/408,CARTRIDGE CANOPY UNLOCKING PV-1 FOR MIG A/C INDIGENOUS FILLED,,CARTRIDGE CANOPY UNLOCKING PV-1 FOR MIG A/C INDIGENOUS FILLED
453,9644df48-fe82-4899-93a8-18a91542d24e,ARDE PS 139,,"Made available in DSpace on 2016-11-24T06:07:49Z (GMT). No. of bitstreams: 1
ss00462.pdf: 28235461 bytes, checksum: f0d90fb76d220e06bcc85605820a7af4 (MD5)||Made available in DSpace on 2021-06-08T06:49:52Z (GMT). No. of bitstreams: 1
ss00462.pdf: 28235461 bytes, checksum: f0d90fb76d220e06bcc85605820a7af4 (MD5)",http://localhost:8080/xmlui/handle/108/304,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET EMPTY,,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET EMPTY
455,fde71232-d0f8-46cd-acc0-ea2c20c0cc55,ARDE PS 139,,"Made available in DSpace on 2016-11-24T06:07:38Z (GMT). No. of bitstreams: 1
ss00463.pdf: 19246308 bytes, checksum: 5e0337167cca3f996af93450d4b355b3 (MD5)||Made available in DSpace on 2021-06-08T06:49:14Z (GMT). No. of bitstreams: 1
ss00463.pdf: 19246308 bytes, checksum: 5e0337167cca3f996af93450d4b355b3 (MD5)",http://localhost:8080/xmlui/handle/108/230,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET EMPTY,,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET EMPTY
457,96e0abf2-65c5-488c-8091-4f38119705a0,ARDE PS 140,,"Made available in DSpace on 2016-11-24T06:07:49Z (GMT). No. of bitstreams: 1
ss00464.pdf: 34709972 bytes, checksum: 1c39a56e4ee8a3e4768f31edc8b046aa (MD5)||Made available in DSpace on 2021-06-08T06:49:39Z (GMT). No. of bitstreams: 1
ss00464.pdf: 34709972 bytes, checksum: 1c39a56e4ee8a3e4768f31edc8b046aa (MD5)",http://localhost:8080/xmlui/handle/108/303,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET FILLED,,EMPTIES OF CARTRIDGE EJECTOR RELEASE UNIT FOR MISSILE TARGET FILLED
458,971bcc7a-8432-4c19-8c37-71569c577957,ARDE PS 166,,"Made available in DSpace on 2016-11-24T06:07:54Z (GMT). No. of bitstreams: 1
ss00475.pdf: 3803757 bytes, checksum: 39c6f2a6c5cd3aebfc99aaf9dd2561cb (MD5)||Made available in DSpace on 2021-06-08T06:50:03Z (GMT). No. of bitstreams: 1
ss00475.pdf: 3803757 bytes, checksum: 39c6f2a6c5cd3aebfc99aaf9dd2561cb (MD5)",http://localhost:8080/xmlui/handle/108/334,CARTRIDGE 120MM MORTAR CHARGE 1 TRAINING FILLED,,CARTRIDGE 120MM MORTAR CHARGE 1 TRAINING FILLED
459,978b089e-f9b5-412d-93dc-b3ac1c119c88,ARDE PS 84,,"Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss00408.pdf: 2983628 bytes, checksum: ce685678513ecfdbef30b53b7dc129b9 (MD5)||Made available in DSpace on 2021-06-08T06:49:17Z (GMT). No. of bitstreams: 1
ss00408.pdf: 2983628 bytes, checksum: ce685678513ecfdbef30b53b7dc129b9 (MD5)",http://localhost:8080/xmlui/handle/108/421,FUZE VT ( FOR 105 IFG HE AMMUNITION ) FILLED,,FUZE VT ( FOR 105 IFG HE AMMUNITION ) FILLED
460,97a7248c-acb7-440d-bf1e-3e800bf52ef3,OP 2-D,,"Made available in DSpace on 2016-11-24T06:08:06Z (GMT). No. of bitstreams: 1
ss01728.pdf: 5738231 bytes, checksum: 56a0556e6917f78e6d33d18cab9c0b41 (MD5)||Made available in DSpace on 2021-06-08T06:48:24Z (GMT). No. of bitstreams: 1
ss01728.pdf: 5738231 bytes, checksum: 56a0556e6917f78e6d33d18cab9c0b41 (MD5)",http://localhost:8080/xmlui/handle/108/406,OBTURATOR PADS,,OBTURATOR PADS
461,97e466c2-104c-4dc3-b603-f2be8feae884,ARDE PS 4,,"Made available in DSpace on 2016-11-24T06:07:27Z (GMT). No. of bitstreams: 1
ss00363.pdf: 7216036 bytes, checksum: 879e5aceecea5dbece2acdb247e8e6e9 (MD5)||Made available in DSpace on 2021-06-08T06:48:09Z (GMT). No. of bitstreams: 1
ss00363.pdf: 7216036 bytes, checksum: 879e5aceecea5dbece2acdb247e8e6e9 (MD5)",http://localhost:8080/xmlui/handle/108/157,PRIMER PERCUSSION QF CARTRIDGE NO.13A FILLED,,PRIMER PERCUSSION QF CARTRIDGE NO.13A FILLED
462,983f3322-c28a-4c66-a085-959ec27a71d8,ARDE PS 168,,"Made available in DSpace on 2016-11-24T06:07:20Z (GMT). No. of bitstreams: 1
ss00477.pdf: 11989646 bytes, checksum: ee71f471cd97fb8a951d22f1225cd82d (MD5)||Made available in DSpace on 2021-06-08T06:53:31Z (GMT). No. of bitstreams: 1
ss00477.pdf: 11989646 bytes, checksum: ee71f471cd97fb8a951d22f1225cd82d (MD5)",http://localhost:8080/xmlui/handle/108/113,TRAINING CARTRIDGE 120MM MORTAR CHARGE 3 FILLED,,TRAINING CARTRIDGE 120MM MORTAR CHARGE 3 FILLED
463,984f0b3c-f91e-4996-be48-27c10523c660,ARDE SPEC 324,1984.0,"Made available in DSpace on 2016-11-24T06:07:35Z (GMT). No. of bitstreams: 1
ss00332.pdf: 3215865 bytes, checksum: 342cc421f28e1b2cc024a762aac11756 (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:48:45Z (GMT). No. of bitstreams: 1
ss00332.pdf: 3215865 bytes, checksum: 342cc421f28e1b2cc024a762aac11756 (MD5)
  Previous issue date: 1984",http://localhost:8080/xmlui/handle/108/213,PRECISION ARMING MECHANISM TYPE I,,PRECISION ARMING MECHANISM TYPE I
464,99207450-802f-48cd-83d0-d8e02d94c08e,ARDE PS 167,,"Made available in DSpace on 2016-11-24T06:07:38Z (GMT). No. of bitstreams: 1
ss00476.pdf: 10958319 bytes, checksum: 8c2b97e36a59379e075ba9b23b3f8e51 (MD5)||Made available in DSpace on 2021-06-08T06:49:19Z (GMT). No. of bitstreams: 1
ss00476.pdf: 10958319 bytes, checksum: 8c2b97e36a59379e075ba9b23b3f8e51 (MD5)",http://localhost:8080/xmlui/handle/108/231,TRAINING CARTRIDGE 120MM MORTAR CHARGE 2 FILLED,,TRAINING CARTRIDGE 120MM MORTAR CHARGE 2 FILLED
465,9960f4c9-aa3a-45d1-94d3-b2b795f7283e,ARDE PS 105,1978.0,"Made available in DSpace on 2016-11-24T06:08:03Z (GMT). No. of bitstreams: 1
ss00427.pdf: 3591425 bytes, checksum: bfb370daaa02217d525f290031af5e42 (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-06-08T06:52:29Z (GMT). No. of bitstreams: 1
ss00427.pdf: 3591425 bytes, checksum: bfb370daaa02217d525f290031af5e42 (MD5)
  Previous issue date: 1978",http://localhost:8080/xmlui/handle/108/385,PYROTECHNIC IGNITER FOR ROCKET A.S. HE NO. MK. / PRACTICE NO. MK. FILLED,,PYROTECHNIC IGNITER FOR ROCKET A.S. HE NO. MK. / PRACTICE NO. MK. FILLED
